film,filmLabel,genreLabel,countryLabel,duration
http://www.wikidata.org/entity/Q562140,Девочка-лисичка,фэнтезийный фильм,Республика Корея,85
http://www.wikidata.org/entity/Q562140,Девочка-лисичка,романтический фильм,Республика Корея,85
http://www.wikidata.org/entity/Q562140,Девочка-лисичка,психологический драматический фильм,Республика Корея,85
http://www.wikidata.org/entity/Q564403,Воспоминания о будущем,фэнтезийный фильм,Япония,113
http://www.wikidata.org/entity/Q564403,Воспоминания о будущем,боевик,Япония,113
http://www.wikidata.org/entity/Q564403,Воспоминания о будущем,приключенческий фильм,Япония,113
http://www.wikidata.org/entity/Q564403,Воспоминания о будущем,научно-фантастический фильм,Япония,113
http://www.wikidata.org/entity/Q564661,Замбезия,приключенческий фильм,ЮАР,80
http://www.wikidata.org/entity/Q564661,Замбезия,комедийная драма,ЮАР,80
http://www.wikidata.org/entity/Q567591,Приключения принца Ахмеда,фэнтезийный фильм,Германский рейх,65
http://www.wikidata.org/entity/Q567591,Приключения принца Ахмеда,мультфильм,Германский рейх,65
http://www.wikidata.org/entity/Q567591,Приключения принца Ахмеда,немое кино,Германский рейх,65
http://www.wikidata.org/entity/Q567591,Приключения принца Ахмеда,детский фильм,Германский рейх,65
http://www.wikidata.org/entity/Q569991,Q569991,детский фильм,Канада,80
http://www.wikidata.org/entity/Q569991,Q569991,детский фильм,Франция,80
http://www.wikidata.org/entity/Q569991,Q569991,детский фильм,Германия,80
http://www.wikidata.org/entity/Q570271,Медведь Йоги,комедийный фильм,США,80
http://www.wikidata.org/entity/Q570271,Медведь Йоги,приключенческий фильм,США,80
http://www.wikidata.org/entity/Q570271,Медведь Йоги,семейный фильм,США,80
http://www.wikidata.org/entity/Q570271,Медведь Йоги,детский фильм,США,80
http://www.wikidata.org/entity/Q570271,Медведь Йоги,анимационно-игровой фильм,США,80
http://www.wikidata.org/entity/Q570271,Медведь Йоги,комедийный фильм,Новая Зеландия,80
http://www.wikidata.org/entity/Q570271,Медведь Йоги,приключенческий фильм,Новая Зеландия,80
http://www.wikidata.org/entity/Q570271,Медведь Йоги,семейный фильм,Новая Зеландия,80
http://www.wikidata.org/entity/Q570271,Медведь Йоги,детский фильм,Новая Зеландия,80
http://www.wikidata.org/entity/Q570271,Медведь Йоги,анимационно-игровой фильм,Новая Зеландия,80
http://www.wikidata.org/entity/Q570651,Большие гонки,семейный фильм,Норвегия,84
http://www.wikidata.org/entity/Q571081,Переполох в Гималаях,комедийный фильм,Германия,85
http://www.wikidata.org/entity/Q579928,Губка Боб Квадратные Штаны,комедийный фильм,США,90
http://www.wikidata.org/entity/Q579928,Губка Боб Квадратные Штаны,бадди-муви,США,90
http://www.wikidata.org/entity/Q579928,Губка Боб Квадратные Штаны,подростковый фильм,США,90
http://www.wikidata.org/entity/Q579928,Губка Боб Квадратные Штаны,семейный фильм,США,90
http://www.wikidata.org/entity/Q579928,Губка Боб Квадратные Штаны,анимационно-игровой фильм,США,90
http://www.wikidata.org/entity/Q581148,Q581148,приключенческий фильм,Франция,78
http://www.wikidata.org/entity/Q583483,Клуб Винкс: Тайна затерянного королевства,фэнтезийный фильм,Италия,85
http://www.wikidata.org/entity/Q583483,Клуб Винкс: Тайна затерянного королевства,комедийный фильм,Италия,85
http://www.wikidata.org/entity/Q583483,Клуб Винкс: Тайна затерянного королевства,мелодрама,Италия,85
http://www.wikidata.org/entity/Q583483,Клуб Винкс: Тайна затерянного королевства,приключенческий фильм,Италия,85
http://www.wikidata.org/entity/Q583483,Клуб Винкс: Тайна затерянного королевства,романтический фильм,Италия,85
http://www.wikidata.org/entity/Q583483,Клуб Винкс: Тайна затерянного королевства,фантастика,Италия,85
http://www.wikidata.org/entity/Q587692,Смурфики и волшебная флейта,фэнтезийный фильм,Бельгия,71
http://www.wikidata.org/entity/Q587692,Смурфики и волшебная флейта,музыкальный фильм,Бельгия,71
http://www.wikidata.org/entity/Q587692,Смурфики и волшебная флейта,детский фильм,Бельгия,71
http://www.wikidata.org/entity/Q588158,Бионикл 3: В паутине теней,фэнтезийный фильм,США,76
http://www.wikidata.org/entity/Q588158,Бионикл 3: В паутине теней,боевик,США,76
http://www.wikidata.org/entity/Q592340,Q592340,драматический фильм,Япония,83
http://www.wikidata.org/entity/Q594537,Волшебное приключение,фэнтезийный фильм,Франция,83
http://www.wikidata.org/entity/Q594537,Волшебное приключение,приключенческий фильм,Франция,83
http://www.wikidata.org/entity/Q594537,Волшебное приключение,детский фильм,Франция,83
http://www.wikidata.org/entity/Q594537,Волшебное приключение,фэнтезийный фильм,Великобритания,83
http://www.wikidata.org/entity/Q594537,Волшебное приключение,приключенческий фильм,Великобритания,83
http://www.wikidata.org/entity/Q594537,Волшебное приключение,детский фильм,Великобритания,83
http://www.wikidata.org/entity/Q595300,Красавица и Чудовище: Волшебный мир Белль,сказка,США,67
http://www.wikidata.org/entity/Q595300,Красавица и Чудовище: Волшебный мир Белль,фэнтезийный фильм,США,67
http://www.wikidata.org/entity/Q595300,Красавица и Чудовище: Волшебный мир Белль,детский фильм,США,67
http://www.wikidata.org/entity/Q598931,Q598931,фэнтезийный фильм,США,84
http://www.wikidata.org/entity/Q598931,Q598931,фэнтезийный фильм,Нидерланды,84
